DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815187;Goèovo;525707;Goèovo;808;Rožòava;8;Košický;14703577;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Goèovo;SK0428525707
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815195;Golianovo;500232;Golianovo;403;Nitra;4;Nitriansky;10701592;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Golianovo;SK0233500232
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815209;Gondovo;502588;Nová Dedina;402;Levice;4;Nitriansky;9510076;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Nová Dedina;SK0232502588
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815217;Gortva;514799;Gortva;609;Rimavská Sobota;6;Banskobystrický;2818038;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Gortva;SK0329514799
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815225;Bizovo;514799;Gortva;609;Rimavská Sobota;6;Banskobystrický;3908769;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Gortva;SK0329514799
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815233;Èenice;514799;Gortva;609;Rimavská Sobota;6;Banskobystrický;2903552;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Gortva;SK0329514799
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815250;Gôtovany;510424;Gôtovany;505;Liptovský Mikuláš;5;Žilinský;2914201;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Gôtovany;SK0315510424
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815268;Granè-Petrovce;526517;Granè-Petrovce;704;Levoèa;7;Prešovský;3166428;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Granè-Petrovce;SK0414526517
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815276;Gregorova Vieska;557331;Gregorova Vieska;606;Luèenec;6;Banskobystrický;4792682;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Gregorova Vieska;SK0326557331
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815284;Gregorovce;524433;Gregorovce;707;Prešov;7;Prešovský;9900288;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Gregorovce;SK0417524433
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815292;Gribov;527289;Gribov;711;Stropkov;7;Prešovský;7941201;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Gribov;SK041B527289
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815306;Gyòov;521388;Gyòov;806;Košice - okolie;8;Košický;5379634;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Gyòov;SK0426521388
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815322;Habovka;509655;Habovka;510;Tvrdošín;5;Žilinský;29413774;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Habovka;SK031A509655
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815331;Habura;520187;Habura;705;Medzilaborce;7;Prešovský;27819845;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Medzilaborce;SK0415;Habura;SK0415520187
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815349;Haèava;514829;Hnúša;609;Rimavská Sobota;6;Banskobystrický;9408269;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Hnúša;SK0329514829
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815365;Haèava;521396;Haèava;806;Košice - okolie;8;Košický;36918035;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Haèava;SK0426521396
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815373;Hágy;523801;Re¾ov;703;Kežmarok;7;Prešovský;5483059;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Re¾ov;SK0413523801
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815381;Háj;512265;Háj;509;Turèianske Teplice;5;Žilinský;9331809;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Turèianske Teplice;SK0319;Háj;SK0319512265
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815390;Hajná Nová Ves;542881;Hajná Nová Ves;406;Topo¾èany;4;Nitriansky;6379506;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Hajná Nová Ves;SK0236542881
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815411;Hajnáèka;514811;Hajnáèka;609;Rimavská Sobota;6;Banskobystrický;25668417;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Hajnáèka;SK0329514811
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815446;Hájske;500241;Hájske;405;Ša¾a;4;Nitriansky;14066275;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Ša¾a;SK0235;Hájske;SK0235500241
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815462;Hajtovka;526703;Hajtovka;710;Stará ¼ubovòa;7;Prešovský;3046860;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Hajtovka;SK041A526703
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815471;Haláèovce;542890;Haláèovce;301;Bánovce nad Bebravou;3;Trenèiansky;4683474;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Haláèovce;SK0221542890
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815489;Otrhánky;556289;Otrhánky;301;Bánovce nad Bebravou;3;Trenèiansky;4656097;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Otrhánky;SK0221556289
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815501;Haliè;511421;Haliè;606;Luèenec;6;Banskobystrický;21816218;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Haliè;SK0326511421
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815578;Haligovce;526711;Haligovce;710;Stará ¼ubovòa;7;Prešovský;11364863;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Haligovce;SK041A526711
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815586;Hámre;506567;Trenèianska Turná;309;Trenèín;3;Trenèiansky;974911;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianska Turná;SK0229506567
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815594;Hamuliakovo;507903;Hamuliakovo;108;Senec;1;Bratislavský;10947473;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Hamuliakovo;SK0108507903
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815608;Handlová;513997;Handlová;307;Prievidza;3;Trenèiansky;50712933;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Handlová;SK0227513997
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815675;Hanigovce;524441;Hanigovce;708;Sabinov;7;Prešovský;8472656;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Hanigovce;SK0418524441
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815691;Haniska;521400;Haniska;806;Košice - okolie;8;Košický;17289408;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Haniska;SK0426521400
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815705;Haniska;518522;Haniska;707;Prešov;7;Prešovský;1940208;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Haniska;SK0417518522
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815713;Hanková;525715;Hanková;808;Rožòava;8;Košický;10829563;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Hanková;SK0428525715
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815721;Hankovce;519201;Hankovce;701;Bardejov;7;Prešovský;8892562;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Hankovce;SK0411519201
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815730;Hankovce;520195;Hankovce;702;Humenné;7;Prešovský;8546887;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Hankovce;SK0412520195
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815748;Hanušovce nad Top¾ou;544213;Hanušovce nad Top¾ou;713;Vranov nad Top¾ou;7;Prešovský;14374983;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Hanušovce nad Top¾ou;SK041D544213
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815764;Harakovce;526525;Harakovce;704;Levoèa;7;Prešovský;5275748;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Harakovce;SK0414526525
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815772;Harhaj;519219;Harhaj;701;Bardejov;7;Prešovský;4434483;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Harhaj;SK0411519219
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815781;Harichovce;526533;Harichovce;810;Spišská Nová Ves;8;Košický;10797480;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Harichovce;SK042A526533
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815799;Harmanec;508594;Harmanec;601;Banská Bystrica;6;Banskobystrický;7757261;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Harmanec;SK0321508594
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815802;Harvelka;509311;Nová Bystrica;502;Èadca;5;Žilinský;20236990;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Èadca;SK0312;Nová Bystrica;SK0312509311
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815918;Hatalov;522431;Hatalov;807;Michalovce;8;Košický;8632508;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Hatalov;SK0427522431
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815926;Hatné;557510;Hatné;306;Považská Bystrica;3;Trenèiansky;5434821;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Považská Bystrica;SK0226;Hatné;SK0226557510
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815942;Havaj;527297;Havaj;711;Stropkov;7;Prešovský;14257833;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Havaj;SK041B527297
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815951;Havka;523461;Havka;703;Kežmarok;7;Prešovský;6013160;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Havka;SK0413523461
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815969;Havranec;527301;Havranec;712;Svidník;7;Prešovský;7643407;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Havranec;SK041C527301
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815977;Hažín;522449;Hažín;807;Michalovce;8;Košický;16319848;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Hažín;SK0427522449
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;815985;Hažlín;519227;Hažlín;701;Bardejov;7;Prešovský;20098726;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Hažlín;SK0411519227
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816001;Helcmanovce;526541;Helcmanovce;801;Gelnica;8;Košický;12850313;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Gelnica;SK0421;Helcmanovce;SK0421526541
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816019;He¾pa;508608;He¾pa;603;Brezno;6;Banskobystrický;41703917;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;He¾pa;SK0323508608
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816027;Henckovce;525723;Henckovce;808;Rožòava;8;Košický;10032368;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožòava;SK0428;Henckovce;SK0428525723
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816035;Henclová;526550;Henclová;801;Gelnica;8;Košický;14319426;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Gelnica;SK0421;Henclová;SK0421526550
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816043;Hencovce;581674;Hencovce;713;Vranov nad Top¾ou;7;Prešovský;5719548;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Hencovce;SK041D581674
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816051;Hendrichovce;524450;Hendrichovce;707;Prešov;7;Prešovský;4233893;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Hendrichovce;SK0417524450
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816060;Her¾any;521418;Her¾any;806;Košice - okolie;8;Košický;5831320;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Her¾any;SK0426521418
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816078;Žírovce;521418;Her¾any;806;Košice - okolie;8;Košický;4083028;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Her¾any;SK0426521418
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816086;Hermanovce;524468;Hermanovce;707;Prešov;7;Prešovský;15962386;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Hermanovce;SK0417524468
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816094;Hermanovce nad Top¾ou;544221;Hermanovce nad Top¾ou;713;Vranov nad Top¾ou;7;Prešovský;25936047;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Hermanovce nad Top¾ou;SK041D544221
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816108;Hertník;519235;Hertník;701;Bardejov;7;Prešovský;17974985;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Hertník;SK0411519235
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816116;Hervartov;519243;Hervartov;701;Bardejov;7;Prešovský;9872007;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Hervartov;SK0411519243
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816124;Hiade¾;508616;Hiade¾;601;Banská Bystrica;6;Banskobystrický;16557000;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Hiade¾;SK0321508616
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816132;Hincovce;526568;Hincovce;810;Spišská Nová Ves;8;Košický;6485567;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Hincovce;SK042A526568
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816159;Hladovka;509663;Hladovka;510;Tvrdošín;5;Žilinský;18097603;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Hladovka;SK031A509663
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816175;Hlboké;504360;Hlboké;205;Senica;2;Trnavský;20132884;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Hlboké;SK0215504360
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816183;Hlboké nad Váhom;581984;Hlboké nad Váhom;501;Bytèa;5;Žilinský;5359260;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Bytèa;SK0311;Hlboké nad Váhom;SK0311581984
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816191;Hliník nad Hronom;516767;Hliník nad Hronom;613;Žiar nad Hronom;6;Banskobystrický;11314569;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Hliník nad Hronom;SK032D516767
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816221;Hlinné;544230;Hlinné;713;Vranov nad Top¾ou;7;Prešovský;14588018;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Hlinné;SK041D544230
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816230;Hlivištia;522457;Hlivištia;809;Sobrance;8;Košický;20210053;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Hlivištia;SK0429522457
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816248;Hlohovec;507032;Hlohovec;203;Hlohovec;2;Trnavský;47229330;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Hlohovec;SK0213507032
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816400;Hloža-Podhorie;512851;Beluša;308;Púchov;3;Trenèiansky;14522361;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Beluša;SK0228512851
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816418;Hniezdne;526720;Hniezdne;710;Stará ¼ubovòa;7;Prešovský;17981280;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Hniezdne;SK041A526720
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816434;Hnilèík;526576;Hnilèík;810;Spišská Nová Ves;8;Košický;22229809;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Hnilèík;SK042A526576
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816477;Hnilec;526584;Hnilec;810;Spišská Nová Ves;8;Košický;27081590;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Hnilec;SK042A526584
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816507;Hnojné;522465;Hnojné;807;Michalovce;8;Košický;6810582;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Hnojné;SK0427522465
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816515;Hnúša;514829;Hnúša;609;Rimavská Sobota;6;Banskobystrický;41706742;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Hnúša;SK0329514829
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816558;Hodejov;514837;Hodejov;609;Rimavská Sobota;6;Banskobystrický;17245664;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Hodejov;SK0329514837
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816566;Hodejovec;514845;Hodejovec;609;Rimavská Sobota;6;Banskobystrický;11325070;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Hodejovec;SK0329514845
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816574;Hodkovce;521426;Hodkovce;806;Košice - okolie;8;Košický;7572504;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Hodkovce;SK0426521426
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816582;Hokovce;502243;Hokovce;402;Levice;4;Nitriansky;14403045;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hokovce;SK0232502243
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816591;Holèíkovce;528731;Holèíkovce;713;Vranov nad Top¾ou;7;Prešovský;12546126;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Holèíkovce;SK041D528731
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816612;Dolné Holiare;580911;Holiare;401;Komárno;4;Nitriansky;4869367;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Holiare;SK0231580911
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816621;Horné Holiare;580911;Holiare;401;Komárno;4;Nitriansky;5015294;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Holiare;SK0231580911
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816639;Beketfa;501581;Holice;201;Dunajská Streda;2;Trnavský;2714869;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816647;Èéfa;501581;Holice;201;Dunajská Streda;2;Trnavský;2101585;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816655;Kostolná Gala;501581;Holice;201;Dunajská Streda;2;Trnavský;2794586;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816663;Malá Budafa;501581;Holice;201;Dunajská Streda;2;Trnavský;1996069;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816680;Póšfa;501581;Holice;201;Dunajská Streda;2;Trnavský;4431974;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816698;Stará Gala;501581;Holice;201;Dunajská Streda;2;Trnavský;5387812;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816701;Ve¾ká Budafa;501581;Holice;201;Dunajská Streda;2;Trnavský;1968052;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;816710;Èentöfa;501581;Holice;201;Dunajská Streda;2;Trnavský;1798944;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
